X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2023,Council_District,Neighborhood,BLOCKLOT,Address
1425585.03664064,600578.2498824,144693,2467332A,2025/01/01 12:56:00+00,,,Vacant,,J,12,East Baltimore Midway,4010G032,2144 AIKEN ST
1425620.04411656,601225.665582314,144695,2492360A,2025/04/07 09:57:00+00,,,Vacant,,J,12,East Baltimore Midway,4010H001,1100 DARLEY AVE
1425666.86095205,601188.973726556,144699,2128318A,2022/06/24 01:26:00+00,,,Vacant,,J,12,East Baltimore Midway,4010H005,1108 DARLEY AVE
1425741.60063197,601128.904620975,144705,2104325A,2022/05/05 10:55:00+00,,,Vacant,,J,12,East Baltimore Midway,4010H011,1120 DARLEY AVE
1425413.91559181,600872.270291731,144717,884933A,2012/09/11 07:40:00+00,,,Vacant,,J,12,East Baltimore Midway,4010I005,1108 BONAPARTE AVE
1425489.23958814,600812.922641397,144726,1130164A,2014/08/12 17:47:00+00,,,Vacant,,J,12,East Baltimore Midway,4010I011,1120 BONAPARTE AVE
1425501.23562714,600802.856388554,144727,2384438A,2024/05/27 20:17:00+00,,,Vacant,,J,12,East Baltimore Midway,4010I012,1122 BONAPARTE AVE
1425504.42754988,601022.286067814,144745,2363766A,2024/04/11 13:34:00+00,,,Vacant,,J,12,East Baltimore Midway,4010I030,2315 ROBB ST
1425577.58914897,601077.575655401,144752,1531200A,2017/05/14 16:25:00+00,,,Vacant,,J,12,East Baltimore Midway,4010I037,1109 DARLEY AVE
1425589.96412422,601067.697066233,144753,1578191A,2017/08/23 00:25:00+00,,,Vacant,,J,12,East Baltimore Midway,4010I038,1111 DARLEY AVE
1425470.51980931,601345.554778233,144782,767097A,2011/09/29 17:26:00+00,,,Vacant,,J,12,East Baltimore Midway,4010K004,1006 DARLEY AVE
1425507.92623055,601315.828131646,144785,2312482A,2023/10/18 16:08:00+00,,,Vacant,,J,12,East Baltimore Midway,4010K007,1012 DARLEY AVE
1425242.17905864,601088.097615972,144792,2370603A,2024/04/25 18:29:00+00,,,Vacant,,J,12,East Baltimore Midway,4010L001,2301 GARRETT AVE
1425252.16821189,601100.778364897,144793,1128743A,2014/08/08 15:45:00+00,,,Vacant,,J,12,East Baltimore Midway,4010L002,2303 GARRETT AVE
1425272.02578372,601125.343604475,144798,85911A,2005/09/14 17:19:00+00,,,Vacant,,J,12,East Baltimore Midway,4010L004,2307 GARRETT AVE
1425342.40753272,601266.613006979,144805,2174711A,2022/11/27 14:53:00+00,,,Vacant,,J,12,East Baltimore Midway,4010L011,1001 DARLEY AVE
1422939.68366364,606723.055178061,144813,1873229A,2020/01/23 18:57:00+00,,,Vacant,,F,14,Waverly,4048 037A,3541 GREENMOUNT AVE
1423243.12957905,599957.077240229,144814,2312171A,2023/10/13 11:27:00+00,,,Vacant,,I,12,East Baltimore Midway,4017 037,711 E 21ST ST
1423228.58466063,599956.254735306,144815,2361729A,2024/03/28 14:29:00+00,,,Vacant,,I,12,East Baltimore Midway,4017 038,709 E 21ST ST
1423230.88091588,599812.572936058,144825,2080446A,2022/02/17 11:45:00+00,,,Vacant,,I,12,East Baltimore Midway,4017 048,2001 BOONE ST
1423044.06632888,599816.352784142,144848,2361731A,2024/03/28 14:30:00+00,,,Vacant,,I,12,East Baltimore Midway,4018 019,2002 BOONE ST
1423042.49021655,599846.487238303,144854,211615A,2008/02/21 11:31:00+00,,,Vacant,,I,12,East Baltimore Midway,4018 021,2006 BOONE ST
1423041.68575622,599877.546231315,144856,2361570A,2024/03/28 14:29:00+00,,,Vacant,,I,12,East Baltimore Midway,4018 023,2010 BOONE ST
1422905.57579222,600092.024148807,144887,2292429A,2023/08/25 16:10:00+00,,,Vacant,,I,12,East Baltimore Midway,4019 004,506 E 21ST ST
1423053.83665055,600311.250088304,144914,1860915A,2019/11/17 20:32:00+00,,,Vacant,,I,12,East Baltimore Midway,4019 024,525 E 22ND ST
1422991.61072513,600307.793730393,144918,2506355A,2025/05/08 11:54:00+00,,,Vacant,,I,12,East Baltimore Midway,4019 028,517 E 22ND ST
1422902.24410596,600219.515035555,144927,2196258A,2023/01/13 12:45:00+00,,,Vacant,,I,12,East Baltimore Midway,4019 038,2111 GREENMOUNT AVE
1423613.83684289,606757.157472059,145021,2162224A,2022/09/19 06:55:00+00,,,Vacant,,F,14,Waverly,4057 031,633 E 36TH ST
1424227.99375105,606585.094824061,145074,2014041A,2021/07/01 12:41:00+00,,,Vacant,,F,14,Waverly,4057A030,758 MELVILLE AVE
1428322.12499847,604264.59027873,145097,2055332A,2021/10/30 12:06:00+00,,,Vacant,,I,14,Coldstream Homestead Montebello,3955 012,1823 E 30TH ST
1432161.77873647,603303.362542391,145334,2300355A,2023/09/15 10:37:00+00,,,Vacant,,G,13,Belair-Edison,4190 014,2826 CLIFTON PARK TERR
1432182.84792006,603284.520716563,145336,2362932A,2024/04/04 11:13:00+00,,,Vacant,,G,13,Belair-Edison,4190 016,2830 CLIFTON PARK TERR
1398588.40789121,613913.85641323,145536,2491362A,2025/05/02 14:46:00+00,,,Vacant,,D,5,Glen,4312A002,4024 GLEN AVE
1399400.03487688,615855.164210394,145607,2019498A,2021/07/14 21:44:00+00,,,Vacant,,D,5,Glen,4316 006A,6112 PARK HEIGHTS AVE
1425329.69266313,601039.134131223,145639,2363327A,2024/04/05 21:02:00+00,,,Vacant,,J,12,East Baltimore Midway,4010L035,2302 ROBB ST
1425348.84977706,601064.370629311,145641,2013329A,2021/06/29 13:25:00+00,,,Vacant,,J,12,East Baltimore Midway,4010L037,2306 ROBB ST
1425168.23596506,600881.114106059,145658,1544249A,2017/06/07 22:13:00+00,,,Vacant,,J,12,East Baltimore Midway,4010M008,1015 BONAPARTE AVE
1424932.49332631,601213.963834062,145665,1518598A,2017/04/12 18:46:00+00,,,Vacant,,J,12,East Baltimore Midway,4010N001,900 BONAPARTE AVE
1424987.8022708,601177.525914803,145669,1140366A,2014/09/05 14:15:00+00,,,Vacant,,J,12,East Baltimore Midway,4010N005,908 BONAPARTE AVE
1425015.71035147,601158.922933638,145671,1919071A,2020/08/15 13:15:00+00,,,Vacant,,J,12,East Baltimore Midway,4010N007,912 BONAPARTE AVE
1425165.9141193,601232.035648316,145686,2210555A,2023/02/27 15:22:00+00,,,Vacant,,J,12,East Baltimore Midway,4010N019,2310 GARRETT AVE
1425275.68030398,601369.595412567,145700,2091453A,2022/03/25 15:51:00+00,,,Vacant,,J,12,East Baltimore Midway,4010N030,2332 GARRETT AVE
1425285.64222631,601382.115728721,145701,1618799A,2017/12/20 16:20:00+00,,,Vacant,,J,12,East Baltimore Midway,4010N031,2334 GARRETT AVE
1424706.39469714,601373.821453974,145707,1794474A,2019/07/02 12:16:00+00,,,Vacant,,J,12,East Baltimore Midway,4010P001,800 BONAPARTE AVE
1424751.59572221,601343.122696474,145710,785112A,2011/11/28 11:54:00+00,,,Vacant,,J,12,East Baltimore Midway,4010P004,806 BONAPARTE AVE
1424766.30336997,601332.760184392,145711,2256996A,2024/04/23 13:10:00+00,,,Vacant,,J,12,East Baltimore Midway,4010P005,808 BONAPARTE AVE
1424780.96246138,601322.429824471,145715,2074627A,2022/01/21 20:28:00+00,,,Vacant,,J,12,East Baltimore Midway,4010P006,810 BONAPARTE AVE
1424652.06147248,601242.211152896,145725,2184664A,2022/11/21 13:11:00+00,,,Vacant,,J,12,East Baltimore Midway,4010Q003,805 BONAPARTE AVE
1424777.15964746,601154.619136482,145737,700252A,2011/05/06 19:07:00+00,,,Vacant,,J,12,East Baltimore Midway,4010Q012,823 BONAPARTE AVE
1424788.50411297,601145.907211646,145738,635674A,2010/10/21 15:15:00+00,,,Vacant,,J,12,East Baltimore Midway,4010Q013,825 BONAPARTE AVE
1423309.3666513,600113.445693895,145742,828538A,2012/04/20 12:16:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 011,720 E 21ST ST
1423338.63562164,600114.245561063,145744,2467345A,2024/12/26 10:58:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 013,724 E 21ST ST
1423353.46761297,600115.600873306,145745,1534794A,2017/05/21 13:49:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 014,726 E 21ST ST
1423312.83613256,600324.90885365,145768,2210540A,2023/02/27 13:59:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 031,723 E 22ND ST
1423297.56057255,600324.095863149,145769,1906615A,2020/06/24 10:11:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 032,721 E 22ND ST
1423282.52779423,600323.432478637,145770,2272663A,2023/07/18 14:11:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 033,719 E 22ND ST
1423268.23353148,600322.530577555,145771,265672A,2007/11/16 13:53:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 034,717 E 22ND ST
1423178.81868406,600317.356703401,145777,2473935A,2025/01/24 12:09:00+00,,,Vacant,,I,12,East Baltimore Midway,4020 040,705 E 22ND ST
1423809.73868206,600973.279276058,145801,1685512A,2018/06/21 22:58:00+00,,,Vacant,,J,12,East Baltimore Midway,4021B007,712 BARTLETT AVE
1423863.03450722,600928.662239313,145809,2476705A,2025/02/05 14:16:00+00,,,Vacant,,J,12,East Baltimore Midway,4021B012,722 BARTLETT AVE
1423884.16799514,600910.961815387,145811,2494005A,2025/04/11 13:31:00+00,,,Vacant,,J,12,East Baltimore Midway,4021B014,726 BARTLETT AVE
1423894.72013938,600902.122266144,145812,2352917A,2024/03/12 10:04:00+00,,,Vacant,,J,12,East Baltimore Midway,4021B015,728 BARTLETT AVE
1423905.27950147,600893.293871731,145813,330985A,2008/07/01 17:31:00+00,,,Vacant,,J,12,East Baltimore Midway,4021B016,730 BARTLETT AVE
1423906.58133614,605073.401325136,145824,2402216A,2024/07/02 07:00:00+00,,,Vacant,,F,14,Better Waverly,4046 031,711 BELLE TERRE AVE
1423548.43835163,600607.295756057,145853,2270434A,2023/07/12 20:34:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C011,2221 HOMEWOOD AVE
1423586.83394414,600760.400764808,145868,2466987A,2024/12/23 12:23:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C022,2303 HOMEWOOD AVE
1423595.95137997,600771.739980981,145869,719117A,2011/06/08 07:53:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C023,2305 HOMEWOOD AVE
1423614.2774588,600794.578517973,145871,2312484A,2023/10/18 16:21:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C025,2309 HOMEWOOD AVE
1424197.49807714,606690.754061565,145898,2294295A,2023/09/01 14:30:00+00,,,Vacant,,F,14,Waverly,4057A068,753 E 36TH ST
1426991.10239805,600593.836793482,146023,2467766A,2024/12/27 12:01:00+00,,,Vacant,,J,12,Darley Park,4164A024,1647 CLIFTVIEW AVE
1427003.77494489,600594.393550888,146024,2373283A,2024/05/15 09:12:00+00,,,Vacant,,J,12,Darley Park,4164A025,1649 CLIFTVIEW AVE
1427017.04493147,600594.98082006,146025,2381248A,2024/05/15 11:58:00+00,,,Vacant,,J,12,Darley Park,4164A026,1651 CLIFTVIEW AVE
1431769.74244705,600968.835715398,146029,2476476A,2025/02/04 15:41:00+00,,,Vacant,,I,13,Four By Four,4178D010,3218 ELMORA AVE
1427081.61993356,600597.837769732,146034,2480523A,2025/03/21 15:56:00+00,,,Vacant,,J,12,Darley Park,4164A031,1661 CLIFTVIEW AVE
1427133.56307113,600600.134024978,146038,2506920A,2025/05/13 12:13:00+00,,,Vacant,MCC,J,12,Darley Park,4164A035,1669 CLIFTVIEW AVE
1427159.95311022,600601.309547558,146040,2019912A,2021/07/27 15:12:00+00,,,Vacant,,J,12,Darley Park,4164A037,1673 CLIFTVIEW AVE
1427172.7801843,600601.86728923,146041,2078427A,2022/03/23 14:40:00+00,,,Vacant,,J,12,Darley Park,4164A038,1675 CLIFTVIEW AVE
1427224.82994898,600604.175683558,146045,2504635A,2025/05/08 11:56:00+00,,,Vacant,,J,12,Darley Park,4164A042,1683 CLIFTVIEW AVE
1427237.93130071,600604.557900637,146046,2210678A,2023/03/01 13:03:00+00,,,Vacant,,J,12,Darley Park,4164A043,1685 CLIFTVIEW AVE
1426628.6100128,600531.449779138,146052,2402660A,2024/06/27 07:55:00+00,,,Vacant,,J,12,Darley Park,4164A045,1602 DARLEY AVE
1426916.26035614,600511.955395564,146075,2324562A,2023/11/22 14:57:00+00,,,Vacant,,J,12,Darley Park,4164A065,1644 DARLEY AVE
1431691.16976956,601056.649844229,146086,1649214A,2018/03/18 08:08:00+00,,,Vacant,,I,13,Four By Four,4178D025,3209 LYNDALE AVE
1427140.14015771,600522.031162813,146094,2497312A,2025/04/24 12:34:00+00,,,Vacant,MCC,J,12,Darley Park,4164A081,1676 DARLEY AVE
1427154.30515563,600522.664691731,146095,1400371A,2016/06/06 18:11:00+00,,,Vacant,MCC,J,12,Darley Park,4164A082,1678 DARLEY AVE
1427168.19292314,600523.286409646,146096,2324563A,2023/11/22 14:57:00+00,,,Vacant,,J,12,Darley Park,4164A083,1680 DARLEY AVE
1427182.09053314,600523.915345401,146097,2407382A,2024/07/16 21:15:00+00,,,Vacant,MCC,J,12,Darley Park,4164A084,1682 DARLEY AVE
1427196.03046589,600524.54296881,146098,2473662A,2025/01/23 10:11:00+00,,,Vacant,,J,12,Darley Park,4164A085,1684 DARLEY AVE
1427209.83293173,600525.158453137,146099,2499601A,2025/04/27 18:44:00+00,,,Vacant,MCC,J,12,Darley Park,4164A086,1686 DARLEY AVE
1427238.5438323,600526.066259727,146101,37332A,2005/01/03 00:00:00+00,,,Vacant,,J,12,Darley Park,4164A088,1690 DARLEY AVE
1427293.58506081,600528.90746139,146107,2499809A,2025/04/24 17:31:00+00,,,Vacant,,J,12,Darley Park,4164B003,1704 DARLEY AVE
1427504.53017697,600538.274568647,146125,789907A,2011/12/30 08:08:00+00,,,Vacant,,J,12,Darley Park,4164B018,1734 DARLEY AVE
1427603.05458622,600542.659074306,146132,2027838A,2021/08/06 12:32:00+00,,,Vacant,,J,12,Darley Park,4164B025,1748 DARLEY AVE
1432246.31990597,603328.703699067,146137,2172925A,2022/10/10 16:34:00+00,,,Vacant,,G,13,Belair-Edison,4190 022,3202 CLARENCE AVE
1432286.80178039,603418.180226147,146154,2077662A,2022/02/07 11:21:00+00,,,Vacant,,G,13,Belair-Edison,4190 039,2829 ERDMAN AVE
1432308.96446572,603400.004081398,146156,2131675A,2022/06/30 15:48:00+00,,,Vacant,,G,13,Belair-Edison,4190 041,2833 ERDMAN AVE
1432470.38048147,603021.581937984,146185,328288A,2008/06/13 11:36:00+00,,,Vacant,,G,13,Belair-Edison,4190A020,2938 CLIFTON PARK TERR
1432502.86269997,603118.92032598,146188,1778735A,2019/04/12 15:00:00+00,,,Vacant,,G,13,Belair-Edison,4190A023,3204 HARWELL AVE
1432520.20091988,603140.267396137,146190,1992618A,2021/05/07 09:07:00+00,,,Vacant,,G,13,Belair-Edison,4190A025,3208 HARWELL AVE
1432362.60543455,603251.563433394,146193,2062008A,2021/11/19 12:57:00+00,,,Vacant,,G,13,Belair-Edison,4190A028,3205 CLARENCE AVE
1432588.75852555,603170.290958136,146214,2214485A,2023/12/09 08:32:00+00,,,Vacant,,G,13,Belair-Edison,4190A049,2939 ERDMAN AVE
1432598.82838731,603159.898262396,146215,1989928A,2021/04/30 12:37:00+00,,,Vacant,,G,13,Belair-Edison,4190A050,2941 ERDMAN AVE
1403570.83624655,613750.511267483,146443,2305258A,2023/09/28 14:36:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A089,5301 MAPLE AVE
1403483.96010797,613865.114056647,146452,2251123A,2023/05/30 21:34:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A098,5319 MAPLE AVE
1403250.56949864,613919.962372139,146470,2359127A,2024/03/22 15:08:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A106,5346 MAPLE AVE
1403393.48555139,613749.455823392,146485,599542A,2010/07/09 17:45:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A121,5316 MAPLE AVE
1403402.53015272,613738.639243975,146486,696868A,2011/04/25 16:19:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A122,5314 MAPLE AVE
1403420.97696622,613716.577280223,146488,584524A,2010/06/11 16:00:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A124,5310 MAPLE AVE
1403429.87885131,613705.915884227,146489,2452559A,2024/10/29 06:50:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A125,5308 MAPLE AVE
1403438.82535572,613695.197073638,146490,775605A,2011/10/21 17:00:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A126,5306 MAPLE AVE
1403466.24656072,613662.164987475,146493,1083744A,2014/05/21 15:25:00+00,,,Vacant,,I,5,Pimlico Good Neighbors,4536A129,5300 MAPLE AVE
1400968.35457489,611055.571775481,146521,1845070A,2019/09/23 10:22:00+00,,,Vacant,,G,6,Woodmere,4539 024A,5270 REISTERSTOWN ROAD
1431266.18505523,600981.679849803,146567,292621A,2008/02/21 15:48:00+00,,,Vacant,MCC,I,13,Four By Four,4178B004,2107 BELAIR ROAD
1427461.10047381,600824.172290817,146579,1886153A,2020/03/04 10:35:00+00,,,Vacant,,J,12,Darley Park,4166C011,1721 E 25TH ST
1427251.12320347,600826.035476059,146596,2282993A,2023/08/28 09:31:00+00,,,Vacant,,J,12,Darley Park,4166C026,1700 NORMAL AVE
1427262.74686788,600821.046640888,146597,2324565A,2023/11/22 14:57:00+00,,,Vacant,,J,12,Darley Park,4166C027,1702 NORMAL AVE
1427274.6618703,600816.198553473,146598,2074565A,2022/03/22 08:57:00+00,,,Vacant,,J,12,Darley Park,4166C028,1704 NORMAL AVE
1427359.18237056,600781.842651054,146607,1869717A,2020/01/04 16:21:00+00,,,Vacant,,J,12,Darley Park,4166C035,1718 NORMAL AVE
1427395.78597188,600766.962103397,146610,2316079A,2023/10/27 08:47:00+00,,,Vacant,,J,12,Darley Park,4166C038,1724 NORMAL AVE
1427407.65766731,600762.136653721,146611,2361739A,2024/03/28 14:30:00+00,,,Vacant,,J,12,Darley Park,4166C039,1726 NORMAL AVE
1427419.61991373,600757.280692309,146612,187833A,2007/03/22 16:47:00+00,,,Vacant,,J,12,Darley Park,4166C040,1728 NORMAL AVE
1423710.74412939,600882.979259804,146665,517887A,2009/12/10 14:10:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C032,709 BARTLETT AVE
1423733.89664213,600863.670899481,146667,267746A,2007/11/27 13:09:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C034,713 BARTLETT AVE
1423745.56230122,600853.949790314,146672,200065A,2007/05/21 11:03:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C035,715 BARTLETT AVE
1423791.60289155,600815.5269669,146676,2346523A,2024/02/09 09:58:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C039,723 BARTLETT AVE
1423825.87480463,600786.926958472,146679,200717A,2007/06/08 16:03:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C042,729 BARTLETT AVE
1423860.59323914,600757.947029561,146682,816190A,2012/03/09 14:28:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C045,735 BARTLETT AVE
1423895.36744781,600728.910998389,146685,1695117A,2018/07/19 12:30:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C048,741 BARTLETT AVE
1423873.90554847,604973.701393306,146689,1778451A,2019/04/12 09:18:00+00,,,Vacant,,F,14,Better Waverly,4046 005,710 GORSUCH AVE
1423800.70162664,600480.247453734,146713,683924A,2011/03/17 15:43:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C070,820 E 22ND ST
1423865.37013248,600427.687847555,146718,2404826A,2024/07/03 16:48:00+00,,,Vacant,,I,12,East Baltimore Midway,4021C075,830 E 22ND ST
1423510.97189113,600001.075183734,146735,2332254A,2023/12/22 13:09:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 001,2101 HOMEWOOD AVE
1423543.43015955,600090.146199808,146740,2003264A,2021/06/04 11:21:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 006,2111 HOMEWOOD AVE
1423542.76250997,600105.125828639,146741,967649A,2013/05/15 10:38:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 007,2113 HOMEWOOD AVE
1423541.16047905,600135.23042722,146743,2304281A,2023/09/22 09:02:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 009,2117 HOMEWOOD AVE
1423533.23562613,600285.170416057,146757,2043250A,2021/09/27 15:53:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 019,2137 HOMEWOOD AVE
1423529.1260543,600360.039032727,146762,2466982A,2024/12/23 09:40:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 024,2147 HOMEWOOD AVE
1423528.06011155,600374.930407137,146763,2501454A,2025/05/08 11:13:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 025,2149 HOMEWOOD AVE
1423693.61752322,600341.670959234,146773,2244872A,2023/05/22 09:51:00+00,,,Vacant,,I,12,East Baltimore Midway,4022 032,813 E 22ND ST
1424294.48049472,606926.913366139,146801,2380969A,2024/05/21 15:15:00+00,,,Vacant,,F,14,Waverly,4058A071,769 MCKEWIN AVE
1424248.72993006,607070.841227889,146884,2401333A,2024/06/24 11:15:00+00,,,Vacant,,F,14,Waverly,4059A028,754 MCKEWIN AVE
1427614.90298772,600621.428601816,146945,2479157A,2025/02/16 13:56:00+00,,,Vacant,,J,12,Darley Park,4164B067,1755 CLIFTVIEW AVE
1431932.58004789,600852.31560722,146952,2420018A,2024/08/07 15:11:00+00,,,Vacant,,I,13,Four By Four,4178C040,3239 ELMORA AVE
1426669.27003647,600762.336784557,146955,2074941A,2022/01/25 08:28:00+00,,,Vacant,,J,12,Darley Park,4165 016,1502 CLIFTVIEW AVE
1426679.30971456,600754.282994896,146956,2407384A,2024/07/16 20:34:00+00,,,Vacant,,J,12,Darley Park,4165 017,1504 CLIFTVIEW AVE
1426689.38515373,600746.179336563,146957,165097A,2006/10/26 12:52:00+00,,,Vacant,,J,12,Darley Park,4165 018,1506 CLIFTVIEW AVE
1426709.79521789,600729.798463807,146962,1115423A,2014/07/16 07:30:00+00,,,Vacant,,J,12,Darley Park,4165 020,1510 CLIFTVIEW AVE
1426729.69380014,600713.066213816,146964,2464302A,2024/12/13 08:12:00+00,,,Vacant,,J,12,Darley Park,4165 022,1514 CLIFTVIEW AVE
1426764.62647305,600702.012758225,146966,2316088A,2023/10/25 17:14:00+00,,,Vacant,,J,12,Darley Park,4165 024,1600 CLIFTVIEW AVE
1426776.85709164,600703.569841728,146967,2075850A,2022/02/01 18:17:00+00,,,Vacant,,J,12,Darley Park,4165 025,1602 CLIFTVIEW AVE
1426790.12018847,600704.152845815,146968,2186789A,2023/04/13 17:51:00+00,,,Vacant,,J,12,Darley Park,4165 026,1604 CLIFTVIEW AVE
1426803.10802339,600704.720101893,146969,1359155A,2016/02/26 15:14:00+00,,,Vacant,,J,12,Darley Park,4165 027,1606 CLIFTVIEW AVE
1426828.45508556,600705.847724304,146971,2361741A,2024/03/28 14:31:00+00,,,Vacant,,J,12,Darley Park,4165 029,1610 CLIFTVIEW AVE
1426867.64792055,600707.576067314,146974,1598178A,2017/10/14 20:12:00+00,,,Vacant,,J,12,Darley Park,4165 032,1616 CLIFTVIEW AVE
1426880.79717247,600708.166945398,146975,1895146A,2020/05/04 09:57:00+00,,,Vacant,MCC,J,12,Darley Park,4165 033,1618 CLIFTVIEW AVE
1431740.71035288,600760.366972223,146978,1210213A,2015/03/20 15:31:00+00,,,Vacant,,I,13,Four By Four,4178C008,3214 RAVENWOOD AVE
1426893.80009922,600708.739122733,146979,1450422A,2016/09/26 15:21:00+00,,,Vacant,,J,12,Darley Park,4165 034,1620 CLIFTVIEW AVE
1426997.67292297,600712.666608304,146987,2287370A,2023/08/16 11:11:00+00,,,Vacant,,J,12,Darley Park,4165 042,1636 CLIFTVIEW AVE
1427024.17975973,600709.039975137,146989,2210643A,2023/03/01 13:04:00+00,,,Vacant,,J,12,Darley Park,4165 044,1640 CLIFTVIEW AVE
1431788.71025689,600761.105487809,146993,2445329A,2024/10/08 06:18:00+00,,,Vacant,,I,13,Four By Four,4178C011,3220 RAVENWOOD AVE
